FID,COD_NOMBRE,COD_NOM_01,NOM_CALLE_,NOM_CAL_01,GID,COD_DEPTO,x,y
33141,7110,8000,AV JACOBO VARELA,PSJE PEATONAL VEHICULAR,46409887,1,-56.1618793635814,-34.8635930260634
33142,3305,6309,AV ALM HARWOOD,SANLUCAR,46409888,1,-56.0629075845593,-34.8861931859438
33143,2886,3852,GALICIA,CONVENCION,46409889,1,-56.1975782502866,-34.9007073319811
33144,6540,7674,ALBERTO ZUM FELDE,CALLE 352,46409890,1,-56.1000314310146,-34.8793586990664
33145,1143,6006,RBLA DR BALTASAR BRUM,RIO GRANDE,46409891,1,-56.2042855980221,-34.8791039757899
33146,513,2064,ARENAL GRANDE,COLORADO,46409892,1,-56.1758140050595,-34.878747701404
33147,513,2337,ARENAL GRANDE,DEFENSA,46409893,1,-56.1760798551191,-34.8792382338175
33148,2283,7305,CUFRE,VILARDEBO,46409894,1,-56.170618876302,-34.8792079310986
33149,2358,396,TOMAS DIAGO,FRANCISCO SOLANO ANTUÃ‘A,46409895,1,-56.1529219982618,-34.9185410454874
33150,5424,4287,RBLA REPUBLICA DEL PERU,RAMON MASINI,46409896,1,-56.1471022660879,-34.9130367398729
33151,5424,3222,RBLA REPUBLICA DEL PERU,GUAYAQUI,46409897,1,-56.1463039908206,-34.9123721759534
33152,5817,2121,HORACIO QUIROGA,COOPER,46409898,1,-56.0643854847385,-34.8852298504932
33153,5817,165,HORACIO QUIROGA,DR LEONEL AGUIRRE,46409899,1,-56.0622628808002,-34.884445057211
33154,1734,4071,CASTILLOS,DR ALFREDO GARCIA MORALES,46409900,1,-56.1937552497642,-34.8792563610978
33155,1734,7305,CASTILLOS,VILARDEBO,46409901,1,-56.1940650004568,-34.8778988818377
33156,1734,2942,CASTILLOS,DR SALVADOR GARCIA PINTOS,46409902,1,-56.1940650004568,-34.8778988818377
33157,6075,6036,ROCHA,RIVADAVIA,46409903,1,-56.1831511698147,-34.8792773384753
33158,6036,6075,RIVADAVIA,ROCHA,46409904,1,-56.1831511698147,-34.8792773384753
33159,1611,993,CARACAS,FRANCISCO BILBAO,46409905,1,-56.1333823326658,-34.8999979725313
33160,396,2358,FRANCISCO SOLANO ANTUÃ‘A,TOMAS DIAGO,46409906,1,-56.1529219982618,-34.9185410454874
33161,165,5817,DR LEONEL AGUIRRE,HORACIO QUIROGA,46409907,1,-56.0622628808002,-34.8844450572111
33162,165,3305,DR LEONEL AGUIRRE,AV ALM HARWOOD,46409908,1,-56.0618202574054,-34.885296527683
33163,165,2229,DR LEONEL AGUIRRE,DR EDUARDO J COUTURE,46409909,1,-56.0618202574054,-34.885296527683
33164,6279,4644,SAN ANTONIO,MARIA STAGNERO DE MUNAR,46409910,1,-56.1489946553632,-34.8728415886774
33165,6279,5406,SAN ANTONIO,PERNAS,46409911,1,-56.1481012598495,-34.8723273313352
33166,2361,2949,ACEVEDO DIAZ,AV GRAL GARIBALDI,46409912,1,-56.1688226932828,-34.8821882161474
33167,5625,7305,PORONGOS,VILARDEBO,46409913,1,-56.1772023527256,-34.8793162931366
33168,7305,5625,VILARDEBO,PORONGOS,46409914,1,-56.1772023527256,-34.8793162931366
33169,4956,6051,BV JOSE BATLLE Y ORDOÃ‘EZ,AV GRAL RIVERA,46409915,1,-56.1251725476646,-34.8971338289364
33170,4956,6051,BV JOSE BATLLE Y ORDOÃ‘EZ,AV GRAL RIVERA,46409916,1,-56.1248003113037,-34.8974954573249
33171,7305,5295,VILARDEBO,JUAN PAULLIER,46409917,1,-56.1719076149885,-34.8793171420353
33172,5817,3306,HORACIO QUIROGA,HAVRE,46409918,1,-56.0661411282737,-34.8858749961333
33173,3306,5817,HAVRE,HORACIO QUIROGA,46409919,1,-56.0661411282737,-34.8858749961332
33174,4803,8584,LUCAS J OBES,PSJE PNAL,46409920,1,-56.2059059564014,-34.8630846872413
33175,4803,1185,LUCAS J OBES,AV BUSCHENTAL,46409921,1,-56.20498478439,-34.8631754069119
33176,4575,5451,DR JUAN B MORELLI,JUAN DE DIOS PEZA,46409922,1,-56.1404726520255,-34.8794788323336
33177,2922,7611,RBLA MAHATMA GANDHI,21 DE SETIEMBRE,46409923,1,-56.1492563166394,-34.9204880130732
33178,4395,6530,AV DON PEDRO DE MENDOZA,SDA DE PASO,46409924,1,-56.1650216583029,-34.7404441386882
33179,9474,9470,INE 240,JUSTO PAEZ,46409925,1,-56.2751788673661,-34.863211994761
33180,6704,7260,DR LUIS ALBERTO SURRACO,PEDRO VIDAL,46409926,1,-56.157140200425,-34.8787115083005
33181,1218,6704,JUAN CABAL,DR LUIS ALBERTO SURRACO,46409927,1,-56.1578858292403,-34.879556895456
33182,5277,7503,PATRIA,ING EDUARDO GARCIA DE ZUÃ‘IGA,46409928,1,-56.1647138758241,-34.9186502639503
33183,3305,3629,AV ALM HARWOOD,DR RAUL LEON JUDE,46409929,1,-56.0678849787039,-34.8883097095392
33184,3305,3306,AV ALM HARWOOD,HAVRE,46409930,1,-56.0663354167298,-34.887632021677
33185,2427,5371,CNO JOSE DURAN,PSJE PSJE A,46409931,1,-56.2039783754173,-34.8121537377025
33186,3305,1530,AV ALM HARWOOD,CANADA,46409932,1,-56.0648246119696,-34.8871054415801
33187,5682,1632,CARLOS PRINCIVALLE,EDUARDO DIONISIO CARBAJAL,46409933,1,-56.1996069087126,-34.879361102357
33188,1530,3305,CANADA,AV ALM HARWOOD,46409934,1,-56.0648246119696,-34.8871054415801
33189,3305,1530,AV ALM HARWOOD,CANADA,46409935,1,-56.0641912872223,-34.8868814269663
33190,1530,3305,CANADA,AV ALM HARWOOD,46409936,1,-56.0641912872223,-34.8868814269664
33191,1989,2577,CIVICOS,DR JUAN JOSE CARBAJAL VICTORICA,46409937,1,-56.2012195677329,-34.8794330006304
33192,1989,5979,CIVICOS,RICAURTE,46409938,1,-56.2019959737532,-34.8787546798605
33193,2382,3030,RUFINO T DOMINGUEZ,GODOY,46409939,1,-56.1061511294455,-34.8797242718658
33194,1242,6351,JOSE ANTONIO CABRERA,FELIPE SANGUINETTI,46409940,1,-56.1446464915955,-34.8796398671539
33195,6351,1242,FELIPE SANGUINETTI,JOSE ANTONIO CABRERA,46409941,1,-56.1446464915955,-34.8796398671539
33196,3305,2121,AV ALM HARWOOD,COOPER,46409942,1,-56.0636728592271,-34.8867063552389
33197,3305,6309,AV ALM HARWOOD,SANLUCAR,46409943,1,-56.0627867063413,-34.8864270355501
33198,2817,2328,GRAL FRENCH,DEAUVILLE,46409944,1,-56.0464123126711,-34.8798606504614
33199,5076,4071,GRAL PALLEJAS,DR ALFREDO GARCIA MORALES,46409945,1,-56.1947712747163,-34.8795328692531
33200,5076,2942,GRAL PALLEJAS,DR SALVADOR GARCIA PINTOS,46409946,1,-56.1951043062734,-34.8786710839306
33201,6036,6639,RIVADAVIA,MARCELINO SOSA,46409947,1,-56.182193694004,-34.8795999939094
33202,2715,2226,SANTIAGO FIGUEREDO,COTOPAXI,46409948,1,-56.1709586974553,-34.8441282049332
33203,513,7305,ARENAL GRANDE,VILARDEBO,46409949,1,-56.1763288666553,-34.8796206448885
33204,6051,4956,AV GRAL RIVERA,BV JOSE BATLLE Y ORDOÃ‘EZ,46409950,1,-56.1247283262613,-34.8974548761209
33205,6051,4956,AV GRAL RIVERA,BV JOSE BATLLE Y ORDOÃ‘EZ,46409951,1,-56.1248003113037,-34.897495457325
33206,7305,513,VILARDEBO,ARENAL GRANDE,46409952,1,-56.1763288666553,-34.8796206448885
33207,3305,165,AV ALM HARWOOD,DR LEONEL AGUIRRE,46409953,1,-56.0618202574054,-34.885296527683
33208,3305,2229,AV ALM HARWOOD,DR EDUARDO J COUTURE,46409954,1,-56.0618202574054,-34.885296527683
33209,8584,4803,PSJE PNAL,LUCAS J OBES,46409955,1,-56.2059059564014,-34.8630846872413
